"('January', '2017')",Goal Directed Approach to Autonomous Motion Planning for Unmanned Vehicles,"E. David Boon Moses, G. Anitha","(10, 5)"
"('January', '2017')",Automatic Intruder Combat System: A way to Smart Border Surveillance,"Dushyant Kumar Singh, Dharmender Singh Kushwaha","(10, 6)"
"('January', '2017')",Classification of Encryption Algorithms using Fisher’s Discriminant Analysis,"Prabhat Kumar Ray, Shrikant Ojha, Bimal Kumar Roy, Ayanendranath Basu","(10, 7)"
"('January', '2017')",A Robust Finger Knuckle Print Authentication using Topothesy and fractal dimension,"Madasu Hanmandlu, Neha Mittal, Ritu Vijay","(10, 8)"
"('January', '2017')",An Unmanned Tracked Vehicle for Snow Research Applications,"R.K. Das, A Upadhyay, R.K. Garg","(10, 9)"
"('January', '2017')",Analysis of Pisarenko Harmonic Distortion (PHD) based subNyquist rate spectrum sensing for broadband Cognitive Radio,"K. Chandrasekhar, Dr. Hamsapriye, V.K. Lakshmeesha","(10, 10)"
"('January', '2017')",Evaluation of 976 nm Multimode Single Emitter Laser Diodes for Efficient Pumping of 100 W+ Yb-doped Fiber Laser,"Rishi Kant Sharma, Shammi Wadhwa, N.K. Verma, M.N. Reddy, H Rana","(10, 11)"
"('January', '2017')",Radar Signal Recovery using Compressive Sampling Matching Pursuit Algorithm,"M Sreenivasa Rao, K Krishna Naik, K Maheshwara Reddy","(10, 12)"
"('January', '2017')",Comparative analysis of electrical and hot water actuation of shape memory alloy spring using thermo-mechanical cycle test bench,"Tameshwar Nath, Priya Chouhan, Reena Disawal, I.A. Palani","(10, 13)"
"('January', '2017')",A Singular Perturbation Based Midcourse Guidance Law for Realistic Air-to-Air Engagement,"M Manickavasagam, A.K. Sarkar, V Vaithiyanathan","(10, 14)"
"('January', '2017')",Design and Development of Power Management System of Unmanned Underwater Platform for Defence Application,"Arun Kumar, L. Anjaneyulu","(10, 15)"
"('January', '2017')",Application of a Winch-type Towed Acoustic Sensor to a Wave-powered Unmanned Surface Vehicle,"Taejun Moh, Namdo Jang, Seok Jang, Jin Hyung Cho","(10, 16)"
"('November', '2016')",Special Issue on Cyber Security,"Indivar Gupta, P.R. Mishra","(11, 0)"
"('November', '2016')",Attack Graph Generation and Analysis Techniques,"Mridul Sankar Barik, Anirban Sengupta, Chandan Mazumdar","(11, 1)"
"('November', '2016')",A Framework for Efficient Routing in MANET using Index Routing Tables-based Algorithms,"Gundala Swathi, R. Saravanan","(11, 2)"
"('November', '2016')",On the Removal of Steganographic Content from Images,"P.P. Amritha, M. Sethumadhavan, R. Krishnan","(11, 3)"
"('November', '2016')",Cryptanalytic Attacks on IDEA Block Cipher,"Harish Kumar Sahu, Vikas Jadhav, Shefali Sonavane, R.K. Sharma","(11, 4)"
"('November', '2016')",Key Authentication Scheme-based on Discrete Logarithms and Chinese Remainder Theorem,"P. Kumaraswamy, C.V. Guru Rao, V. Janaki, K.V.T.K.N. Prashanth","(11, 5)"
"('November', '2016')",An Authenticated Key Agreement Scheme using Vector Decomposition,"I. Praveen, K. Rajeev, M. Sethumadhavan","(11, 6)"
"('November', '2016')",Biometrics in Cyber Security,"Jaspreet Kour, M. Hanmandlu, A.Q. Ansari","(11, 7)"
"('November', '2016')",On the Number of Integer Recurrence Relations,"Yogesh Kumar, N.R. Pillai, R.K. Sharma","(11, 8)"
"('November', '2016')",Rough Set-hypergraph-based Feature Selection Approach for Intrusion Detection Systems,"M.R. Gauthama Raman, K. Kannan, S.K. Pal, V. S. Shankar Sriram","(11, 9)"
"('November', '2016')",An Android Malware Detection Framework-based on Permissions and Intents,"Sushma Verma, S.K. Muttoo","(11, 10)"
"('November', '2016')",Aerodynamic Characterisation of Ramjet Missile through Combined  External-internal Computational Fluid Dynamics Simulation,"Anand Bhandarkar, Souraseni Basu, P. Manna, Debasis Chakraborty","(11, 11)"
"('November', '2016')",Multiplicative Error State Kalman Filter vs Nonlinear Complimentary Filter for a High Performance Aircraft Attitude Estimation,"Kamali C., Shikha Jain","(11, 12)"
"('November', '2016')",Effect of Rotor Blade Geometry on the Performance of  Rotary-Winged Micro Air Vehicle,"Kirti Bhatnagar, Abhishek Dr","(11, 13)"
"('November', '2016')",The Humoral Immune Response to Various Domains of Protective Antigen of Bacillus anthracis in Cutaneous Anthrax Cases in India,"Anshul Varshney, Nidhi Puranik, M. Kumar, A.K. Goel","(11, 14)"
"('November', '2016')",Comparison of 3D Versus 4D Path Planning for Unmanned Aerial Vehicles,"Halil Cicibas, Kadir Alpaslan Demir, Nafiz Arica","(11, 15)"
"('November', '2016')",Neuro-Fuzzy-based Improved IMC for Speed Control of Nonlinear Heavy Duty Vehicles,"Anil Kumar Yadav, Prerna Gaur","(11, 16)"
"('Check', 'Manually')",commemorative !,commemorative !,"(11, 17)"
"('Check', 'Manually')",commemorative !,commemorative !,"(11, 18)"
"('September', '2016')",Looming Threat of Chemical and Biological Warfare Agents,A.K. Goel,"(12, 0)"
"('September', '2016')",Recent Developments on Synthetic Jets    (Review Paper),"T. Murugan, Monami Deyashi, Santanu Dey, Subhas Chandra Rana, P.K. Chatterjee","(12, 1)"
"('September', '2016')","Application of cis-1,3,4,6-Tetranitrooctahydroimidazo-[4,5d] Imidazole (BCHMX) in EPX-1 Explosive","Ahmed Elbeih, Tamer Elshenawy, Mohamed Gobara","(12, 2)"
"('September', '2016')",Low Acceleration Overload Catapult Technique for Throwing the Small Scout Robot,"Jianzhong Wang, Jiadong Shi, Tao Jiang","(12, 3)"
"('September', '2016')",Using Modelling and Simulation to Predict Dynamics of Converted Ground Vehicle,"Nabil Khettou, Dragan Trifkovic, Slavko Muzdeka","(12, 4)"
"('September', '2016')",Implementation of a System for Physiological Status Monitoring by using Tactical Military Networks,"Goce Stevanoski, Ivica Kocev, Jugoslav Achkoski, Saso Koceski, Boban Temelkovski","(12, 5)"
"('September', '2016')",Abrasive Water Jet Machining of Carbon Epoxy Composite,"Ajit Dhanawade, Shailendra Kumar, R. V. Kalmekar","(12, 6)"
"('September', '2016')",A Thermal Cycling Route for Processing Nano-grains in AISI 316L Stainless Steel for Improved Tensile Deformation Behaviour,"Tarun Nanda, B. Ravi Kumar, Vishal Singh","(12, 7)"
"('September', '2016')",Charpy Impact Response of the Cracked Aluminum Plates Repaired with FML Patches using the Response Surface Methodology,"Faramarz Ashenai Ghasemi, Lotfali Mozaffari Vanani, Ali Pourkamali Anaraki, Sadigh Raissi","(12, 8)"
"('September', '2016')",Depth Enhancement of an Underwater Towed System using Hydrodynamic Depressor,"P. Vinod, Roni Francis, P. Prabhasuthan, O.R. Nandagopan","(12, 9)"
"('September', '2016')",Biological Warfare Agents and their Detection and Monitoring Techniques   (Review Paper),"Vijai Pal, M.K. Sharma, S.K. Sharma, A.K. Goel","(12, 10)"
"('September', '2016')","Development of a Polymerase Chain Reaction Assay for Detection of Burkholderia mallei, a Potent Biological Warfare Agent","Vijai Pal, Sandeep Singh, Arvind Kumar Tiwari, Y.K. Jaiswal, G.P. Rai","(12, 11)"
"('September', '2016')",A Concept of a Probable Autoinjector for Bio-threat Agents,"R.V. Geetha, Anitha Roy, S. Senthilkumar, A.S.B. Bhaskar, R. Vijayaraghavan","(12, 12)"
"('September', '2016')",Effect of Spacer and the Enzyme-Linked Immunosorbent Assay,"Manisha Sathe, Shruti Srivastava, Sumit Agrawal, Ramrao Ghorpade","(12, 13)"
"('September', '2016')",Bactericidal Efficacy of Allium sativum (garlic) Against Multidrug Resistant Vibrio cholerae O1 Epidemic Strains,"Pramod Kumar, Jayprakash Yadav, Meenu Jain, Preeti Yadav, A.K. Goel, Pramod Kumar Yadava","(12, 14)"
"('September', '2016')",Finite Element Method-based Design and Simulations of Micro-cantilever Platform for Chemical and Bio-sensing Applications,"R. Agarwal, R. Mukhiya, R. Sharma, M.K. Sharma, A.K. Goel","(12, 15)"
"('July', '2016')",Emerging areas of Nano and Smart Materials,Partha Ghosal,"(13, 0)"
"('July', '2016')",A Novel Method for the Synthesis of Core-shell Magnetic Nanoparticle,D. Mukherji,"(13, 1)"
"('July', '2016')",Dependence of Shape and Geometry of Microelectrodes in Manipulating Polarizable Particles like DNA through Electro-kinetic Effects,"Sudarshan Ghonge, Souri Banerjee","(13, 2)"
"('July', '2016')",Austenitic Oxide Dispersion Strengthened Steels : A Review,"Lavanya Raman, Karthick Gothandapani, B.S. Murty","(13, 3)"
"('July', '2016')",Prospects of Emerging Engineered oxide nanomaterials and their Applications,"Jitendra Gangwar, Bipin Kumar Gupta, Avanish Kumar Srivastava","(13, 4)"
"('July', '2016')",Microstructural and Compositional Characterisation of Electronic Materials,"D.V. Sridhara Rao, R. Sankarasubramanian, Deepak Kumar, V. Singh, K. Mahadeva Bhat, P. Mishra, S. Vinayak, T. Srinivasan, R. Tyagi, K. Muraleedharan, R. Muralidharan, D. Banerjee","(13, 5)"
"('July', '2016')",Harvesting Power Through Random Vibrations of Aerospace Vehicles from Nanostructured La-Pb(Ni1/3Sb2/3) - PbZrTiO3 Ferroelectric Ceramics,"H.H. Kumar, C.M. Lonkar, Balasubramanian K.","(13, 6)"
"('July', '2016')","Effect of Lanthanum Substitution on the Structural, dielectric, Ferroelectric and Piezoelectric Properties of Mechanically Activated PZt Electroceramics","Ajeet Kumar, V.V. Bhanu Prasad, K.C. James Raju, Rajdeep Sarkar, P. Ghosal, A.R. James","(13, 7)"
"('July', '2016')",Effect of Ag+ ion Concentration on the Reaction Kinetics and Shape of Nanoparticles Synthesised by Green Chemical Approach,"S.S. Kalyan Kamal, J. Vimala, P.K. Sahoo, P. Ghosal, L. Durai","(13, 8)"
"('July', '2016')",D evelopment and Testing of a Closed Loop Feedback Controlled Magnetorheological Fluid Anti-vibration Mount for Onboard Naval Applications,"Reji John, Shiv Kumar","(13, 9)"
"('July', '2016')",Structure-property Characterisation at Nanoscale using In-situ TEM and SEM,"Rajdeep Sarkar, Chandan Mondal, Deepak Kumar, Sabyasachi Saha, Atul Kumar, Partha Ghosal","(13, 10)"
"('July', '2016')",Effect of Mn Concentration on Magneto-mechnaical Properties in Directionally Solidified Ferromagnetic Shape Memory Ni-Mn-Ga Alloys,"R.K Singh, M. Manivel Raja, P. Ghosal, R.P. Mathur","(13, 11)"
"('July', '2016')","Effect of Fe on the Martensitic Transition, Magnetic and Magnetocaloric Properties in Ni-Mn-In Melt-spun Ribbons","D.M. Raj kumar, N.V. Rama Rao, S. Esakki Muthu, S. Arumugam, M. Manivel Raja, K.G. Suresh","(13, 12)"
"('July', '2016')",Highly Sensitive NO2 Detection and DMP Sensing at Room Temperature using Flexible SWNT Thick Film Sensor,"Deepak Kumar, Poornendu Chaturvedi, Abhilasha Chouksey, Pika Jha, J.S.B.S. Rawat, R.P. Tandon, P.K. Chaudhury","(13, 13)"
"('July', '2016')",High Sensitive Electrical Metamaterial Sensor for Fuel Adulteration Detection,"Vaishali Rawat, Vihang Nadkarni, S.N. Kale","(13, 14)"
"('July', '2016')",AlPO4-C Composite Coating on Ni-based Super Alloy Substrates for High Emissivity Applications : Experimentation on Dip Coating and Spray Coating,"Subir Roy, S. Rangaswamy Reddy, P. Sindhuja, Dipak Das, V.V. Bhauprasad","(13, 15)"
"('July', '2016')",Bioactive Hybrid Composite Membrane with Enhanced Antimicrobial Properties for Biomedical Applications,"Abin Davis, Balasubramanian K.","(13, 16)"
"('May', '2016')",A Novel CFD Method to Estimate Heat Transfer Coefficient for High Speed Flows,"A. Bhandarkar, Malsur Dharavath, M.S.R. Chandra Murty, P. Manna, Debasis Chakraborty","(14, 0)"
"('May', '2016')",Dynamic Analysis of HSDB System and Evaluation of Boundary Non-linearity through Experiments,"K. Chandrakar, P.L. Venkateshwara Rao, P. Rajendran, C. Satyanarayana","(14, 1)"
"('May', '2016')",Computational Fluid Dynamics Simulation of Combustion Instability in Solid Rocket Motor : Implementation of Pressure Coupled Response Function,"S. Saha, D. Chakraborty","(14, 2)"
"('May', '2016')",Shear Thickening Behaviour of Composite Propellant Suspension under Oscillatory Shear,"D. Singh, G. Dombe, C. Bhongale, P. P. Singh, Mehilal Maurya, B. Bhattacharya","(14, 3)"
"('May', '2016')",Experimental and Numerical Investigations of Thermal Ignition of a Phase Changing Energetic Material,"Priyanka Shukla, M. Deepu","(14, 4)"
"('May', '2016')",Error Analysis in Spin Measurement using Synchro-ballistic Method and its Improvement,"Prem Sahani, S. Mohapatra, H. S. Panda, S. Sarkar, M. Alam","(14, 5)"
"('May', '2016')",Blast Valve Design and Related Studies : A Review,"P. K. Sharma, B. P. Patel, Harbans Lal","(14, 6)"
"('May', '2016')",Load Balanced Clustering Technique in MANET using Genetic Algorithms,"M. Kaliappan, E. Mariappan, M. Viju Prakash, B. Paramasivan","(14, 7)"
"('May', '2016')",PICO : An Ultra Lightweight and Low Power Encryption Design for Ubiquitous Computing,"Gaurav Bansod, Narayan Pisharoty, Abhijit Patil","(14, 8)"
"('May', '2016')",Contrast Enhanced Low-light Visible and Infrared Image Fusion,"Sandhya Kumari Teku, S. Koteswara Rao, I. Santhi Prabha","(14, 9)"
"('May', '2016')",Elliptical Antenna Array Synthesis Using Backtracking Search Optimisation Algorithm,"Kerim Guney, Ali Durmus","(14, 10)"
"('May', '2016')",Profile-based Maximum Penalised Likelihood Trajectory Estimation from Space-borne LOS Measurements,"Taihe Yi, Zhen Shen, Zhengming Wang, Bing Liu, Dongyun Yi","(14, 11)"
"('March', '2016')","Design, Testing, and Realisation of a Medium Size Aerostat Envelope","A. Kumar, S.C. Sati, A.K. Ghosh","(15, 0)"
"('March', '2016')",Effect of Nano Cr2O3 in HTPB/AP/Al Based Composite Propellant Formulations,"Dhirendra Kshirsagar, Ramesh Kurva, Kashinath Dhabbe, Lalita Jawale, Sudhir Singh, Vrushali Khire, Mehilal Maurya","(15, 1)"
"('March', '2016')",Objective Evaluation Method for Chlorine Detector Tubes,"Tomas Rozsypal, Zbynek Kobliha","(15, 2)"
"('March', '2016')",Outlier Detection Method on UCI Repository Dataset by Entropy Based Rough K-means,"Ashok P., G.M Kadhar Nawaz","(15, 3)"
"('March', '2016')",Multi-object Tracking in Aerial Image Sequences using  Aerial Tracking Learning and Detection Algorithm,"Vindhya P. Malagi, Ramesh Babu D.R., Krishnan Rangarajan","(15, 4)"
"('March', '2016')",Post Boost Track Processing Using Conventional DBMS Software,Aniruddha Basu,"(15, 5)"
"('March', '2016')",Control Flow Graph Based Multiclass Malware Detection Using Bi-normal Separation,"Akshay Kapoor, Sunita Dhavale","(15, 6)"
"('March', '2016')",Energy Efficient MANET Protocol Using Cross Layer Design for Military Applications,"Mamata Rath, Binod Kumar Pattanayak, Bibudhedu Pati","(15, 7)"
"('March', '2016')",Self-affine Fractal Modelling of Aircraft Echoes from Low-resolution Radars,"L. Q. Sheng, J.H. Pei, X.Y. Liu","(15, 8)"
"('March', '2016')",Virtual Prototyping and Development of Rotary Field Ferrite Phase Shifter,"Meenakshi Aggarwal, B.S. Matheru","(15, 9)"
"('March', '2016')",Circular Patch Antenna with Defected Ground for UWB Communication with WLAN Band Rejection,"K. G. Jangid, Ajay Tiwari, Vijay Sharma, V.S. Kulhar, V.K. Saxena, D. Bhatnagar","(15, 10)"
"('March', '2016')",Narrow Band Interference Elimination based on Compressed Sensing in UWB Energy Detector,"Priyanka G. Patil, Gajanan K. Birajdar","(15, 11)"
"('March', '2016')",Quality Metrics and Reliability Analysis of Laser Communication System,"A. Arockia Bazil Raj, S. Padmavathi","(15, 12)"
"('March', '2016')",Effect of Noise on Practical Quantum Communication Systems,Vishal Sharma,"(15, 13)"
"('March', '2016')",Experimental and Numerical Correlation of  Impact of Spherical Projectile for Damage Analysis of Aero Engine Component,"Anuradha Nayak Majila, Rajeev Jain, Chandru Fernando D., S. Ramachandra","(15, 14)"
"('January', '2016')",Application of Quantitative Measures for Analysing Aircraft Handling Qualities,"Archana Hebbar, Abhay A. Pashilkar","(16, 0)"
"('January', '2016')",Effect of L-carnitine and Hoodia gordonii Supplementation on Metabolic Markers and Physical Performance under Short Term Calorie Restriction in Rats,"Swati Jain, Som Nath Singh","(16, 1)"
"('January', '2016')",Ride Dynamics of a Tracked Vehicle with a Finite Element Vehicle Model,"S. Jothi, V. Balamurugan, K. Malar Mohan","(16, 2)"
"('January', '2016')",Asynchronous Message Transmission Technique for Latency Requirements in Time Critical Ship-borne System,"N. P. Shrivastava, S. Shrotriya","(16, 3)"
"('January', '2016')",High Density Impulse Noise Detection using Fuzzy C-means Algorithm,"Isha Singh, Om Prakash Verma","(16, 4)"
"('January', '2016')",Localisation and Pre-calculation for Anti-missile Defence Shield System,"Saeed Saeedvand, Seyed Naser Razavi, Hadi S. Aghdasi","(16, 5)"
"('January', '2016')",Damages Identification in the Cantilever-based on the Parameters of the Natural Oscillations,"A. V. Cherpakov, A. N. Soloviev, V. V. Gritsenko, O. U. Goncharov","(16, 6)"
"('January', '2016')",Impact of Background Radiation on the Long Wave Infrared Radiation Characteristics of Aircraft at High Altitude,"Wei Huang, Hong-hu Ji","(16, 7)"
"('January', '2016')",Role of Threaded Tool Pin Profile and Rotational Speed on Generation of Defect Free Friction Stir AA 2014 Aluminium Alloy Welds,"Suresh D. Meshram, G. Madhusudhan Reddy, A. Venugopal Rao","(16, 8)"
"('January', '2016')",Ultra-tight GPS/IMU Integration based Long-Range Rocket Projectile Navigation,"Handong Zhao, Zhipeng Li","(16, 9)"
"('January', '2016')",A Modular and Integrated Optimisation Model for Underwater Vehicles,"K. L. Vasudev, R. Sharma, S. K. Bhattacharyya","(16, 10)"
"('January', '2016')",Generative Model for Conceptual Design of Defence Equipment,"K. Ajith Kumar, M. Saravanakumar, J. Joseph, Hareesh Ramanathan","(16, 11)"
"('November', '2015')",Fusion of Redundant Aided-inertial Sensors with Decentralised Kalman Filter for Autonomous Underwater Vehicle Navigation,"Vaibhav Awale, Hari B. Hablani","(17, 0)"
